Sample ID	Visit ID	Site ID	WRIA Number	WRIA	Basin	Subbasin	Stream or River	Agency	Project	Site Code	Visit Date	Date Released	Latitude	Longitude	Lab Name	Sample Code	QC Replicate Of Sample Code	Collection Count	Positions In Stream	Surface Area	Surface Area Units	Taxa Effort	Deficiency Notes	QA/QC Result	Sampling Grid Squares Counted	Total Sampling Grid Squares	Taxon Serial Number	Taxon	Quantity	Quantity Subsampling	Life Stage	Unique	Damaged	Immature	Outside Protocol	Wrong Gender	Non-B-IBI	Predator	Long Lived	Tolerant	Intolerant	Clinger	Fine Sediment Sensitivity Index	Hilsenhoff Biotic Tolerance Index	Metals Tolerance Index	Rank	Phylum	Subphylum	Superclass	Class	Subclass	Infraclass	Superorder	Order	Suborder	Infraorder	Superfamily	Family	Subfamily	Custom Subfamily	Tribe	Genus Group	Subtribe	Genus	Species Group	Subgenus	Species	Subspecies
12750	7897	2354					Woodland Creek	Washington State Department of Ecology	Henderson Inlet Effectiveness Monitroing Study	13-WC2.6-MR	9/24/2014	10/26/2015	47.063300	-122.808600	Rhithron Associates, Inc.	13-WC2.6-MR		8	Riffle	8.00	ft2	Fine			7	30	101233	Ephemerella	1	1	larva	True	False	True	False	False	False	False	False	False	False	True		1		Genus	Arthropoda	Hexapoda		Insecta	Pterygota	Palaeoptera		Ephemeroptera	Furcatergalia	Pannota	Ephemerelloidea	Ephemerellidae						Ephemerella				
12750	7897	2354					Woodland Creek	Washington State Department of Ecology	Henderson Inlet Effectiveness Monitroing Study	13-WC2.6-MR	9/24/2014	10/26/2015	47.063300	-122.808600	Rhithron Associates, Inc.	13-WC2.6-MR		8	Riffle	8.00	ft2	Fine			7	30	-177	Baetis tricaudatus complex	12	11	larva	True	False	False	False	False	False	False	False	False	False	True		5		Species Group	Arthropoda	Hexapoda		Insecta	Pterygota	Palaeoptera		Ephemeroptera	Pisciforma			Baetidae						Baetis	Baetis tricaudatus complex			
12750	7897	2354					Woodland Creek	Washington State Department of Ecology	Henderson Inlet Effectiveness Monitroing Study	13-WC2.6-MR	9/24/2014	10/26/2015	47.063300	-122.808600	Rhithron Associates, Inc.	13-WC2.6-MR		8	Riffle	8.00	ft2	Fine			7	30	100557	Cinygmula	4	4	larva	True	False	False	False	False	False	False	False	False	True	True	5	4	0	Genus	Arthropoda	Hexapoda		Insecta	Pterygota	Palaeoptera		Ephemeroptera	Setisura			Heptageniidae						Cinygmula				
12750	7897	2354					Woodland Creek	Washington State Department of Ecology	Henderson Inlet Effectiveness Monitroing Study	13-WC2.6-MR	9/24/2014	10/26/2015	47.063300	-122.808600	Rhithron Associates, Inc.	13-WC2.6-MR		8	Riffle	8.00	ft2	Fine			7	30	81389	Sphaeriidae	23	22	not specified	True	False	False	False	False	False	False	True	False	False	False		8		Family	Mollusca			Bivalvia	Heterodonta			Veneroida			Corbiculoidea	Sphaeriidae										
12750	7897	2354					Woodland Creek	Washington State Department of Ecology	Henderson Inlet Effectiveness Monitroing Study	13-WC2.6-MR	9/24/2014	10/26/2015	47.063300	-122.808600	Rhithron Associates, Inc.	13-WC2.6-MR		8	Riffle	8.00	ft2	Fine			7	30	76569	Ferrissia	2	2	not specified	True	False	False	False	False	False	False	False	False	False	False		6		Genus	Mollusca			Gastropoda				Basommatophora				Ancylidae						Ferrissia				
12750	7897	2354					Woodland Creek	Washington State Department of Ecology	Henderson Inlet Effectiveness Monitroing Study	13-WC2.6-MR	9/24/2014	10/26/2015	47.063300	-122.808600	Rhithron Associates, Inc.	13-WC2.6-MR		8	Riffle	8.00	ft2	Fine			7	30	71570	Juga	1	1	not specified	True	False	False	False	False	False	False	True	False	False	False		7		Genus	Mollusca			Gastropoda				Neotaenioglossa				Pleuroceridae						Juga				
12750	7897	2354					Woodland Creek	Washington State Department of Ecology	Henderson Inlet Effectiveness Monitroing Study	13-WC2.6-MR	9/24/2014	10/26/2015	47.063300	-122.808600	Rhithron Associates, Inc.	13-WC2.6-MR		8	Riffle	8.00	ft2	Fine			7	30	914204	Trepaxonemata	2	2	not specified	True	False	False	False	False	False	False	False	False	False	False				Class	Platyhelminthes	Rhabditophora		Trepaxonemata																		
18800	13256	3381					Woods Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-005996	9/26/2023	9/20/2024	47.916718	-121.893292	Rhithron Associates, Inc.	PSS05520-005996-DCE-2023-0926-12:34		8	Reach Wide Composite	8.00	ft2	Fine			11	30	68552	Cognettia	1	1	not specified	True	False	False	False	False	False	False	False	False	False	False		10		Genus	Annelida			Clitellata	Oligochaeta			Haplotaxida	Tubificina			Enchytraeidae						Cognettia				
18800	13256	3381					Woods Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-005996	9/26/2023	9/20/2024	47.916718	-121.893292	Rhithron Associates, Inc.	PSS05520-005996-DCE-2023-0926-12:34		8	Reach Wide Composite	8.00	ft2	Fine			11	30	68946	Nais	3	3	not specified	True	False	False	False	False	False	False	False	False	False	False		5		Genus	Annelida			Clitellata	Oligochaeta			Haplotaxida	Tubificina			Naididae						Nais				
18800	13256	3381					Woods Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-005996	9/26/2023	9/20/2024	47.916718	-121.893292	Rhithron Associates, Inc.	PSS05520-005996-DCE-2023-0926-12:34		8	Reach Wide Composite	8.00	ft2	Fine			11	30	68440	Lumbriculidae	4	4	not specified	True	False	False	False	False	False	False	False	False	False	False		8		Family	Annelida			Clitellata	Oligochaeta			Lumbriculida				Lumbriculidae										
18800	13256	3381					Woods Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-005996	9/26/2023	9/20/2024	47.916718	-121.893292	Rhithron Associates, Inc.	PSS05520-005996-DCE-2023-0926-12:34		8	Reach Wide Composite	8.00	ft2	Fine			11	30	733326	Oribatida	1	1	adult	True	False	False	False	False	False	False	False	False	False	False				Suborder	Arthropoda	Chelicerata		Arachnida	Acari		Acariformes	Sarcoptiformes	Oribatida													
18800	13256	3381					Woods Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-005996	9/26/2023	9/20/2024	47.916718	-121.893292	Rhithron Associates, Inc.	PSS05520-005996-DCE-2023-0926-12:34		8	Reach Wide Composite	8.00	ft2	Fine			11	30	83297	Hygrobates	7	7	adult	True	False	False	False	False	False	False	False	False	False	False		8		Genus	Arthropoda	Chelicerata		Arachnida	Acari		Acariformes	Trombidiformes	Prostigmata			Hygrobatidae						Hygrobates				
18800	13256	3381					Woods Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-005996	9/26/2023	9/20/2024	47.916718	-121.893292	Rhithron Associates, Inc.	PSS05520-005996-DCE-2023-0926-12:34		8	Reach Wide Composite	8.00	ft2	Fine			11	30	83034	Lebertia	8	8	adult	True	False	False	False	False	False	False	False	False	False	False		8		Genus	Arthropoda	Chelicerata		Arachnida	Acari		Acariformes	Trombidiformes	Prostigmata			Lebertiidae						Lebertia				
18800	13256	3381					Woods Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-005996	9/26/2023	9/20/2024	47.916718	-121.893292	Rhithron Associates, Inc.	PSS05520-005996-DCE-2023-0926-12:34		8	Reach Wide Composite	8.00	ft2	Fine			11	30	83051	Limnesia	4	4	adult	True	False	False	False	False	False	False	False	False	False	False				Genus	Arthropoda	Chelicerata		Arachnida	Acari		Acariformes	Trombidiformes	Prostigmata			Limnesiidae						Limnesia				
18800	13256	3381					Woods Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-005996	9/26/2023	9/20/2024	47.916718	-121.893292	Rhithron Associates, Inc.	PSS05520-005996-DCE-2023-0926-12:34		8	Reach Wide Composite	8.00	ft2	Fine			11	30	83479	Mideopsis	1	1	adult	True	False	False	False	False	False	False	False	False	False	False				Genus	Arthropoda	Chelicerata		Arachnida	Acari		Acariformes	Trombidiformes	Prostigmata			Mideopsidae						Mideopsis				
18800	13256	3381					Woods Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-005996	9/26/2023	9/20/2024	47.916718	-121.893292	Rhithron Associates, Inc.	PSS05520-005996-DCE-2023-0926-12:34		8	Reach Wide Composite	8.00	ft2	Fine			11	30	83029	Sperchonopsis	1	1	adult	True	False	False	False	False	False	False	False	False	False	False		8		Genus	Arthropoda	Chelicerata		Arachnida	Acari		Acariformes	Trombidiformes	Prostigmata			Sperchontidae						Sperchonopsis				
18800	13256	3381					Woods Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-005996	9/26/2023	9/20/2024	47.916718	-121.893292	Rhithron Associates, Inc.	PSS05520-005996-DCE-2023-0926-12:34		8	Reach Wide Composite	8.00	ft2	Fine			11	30	83254	Torrenticola	2	2	adult	True	False	False	False	False	False	False	False	False	False	False				Genus	Arthropoda	Chelicerata		Arachnida	Acari		Acariformes	Trombidiformes	Prostigmata			Torrenticolidae						Torrenticola				
18800	13256	3381					Woods Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-005996	9/26/2023	9/20/2024	47.916718	-121.893292	Rhithron Associates, Inc.	PSS05520-005996-DCE-2023-0926-12:34		8	Reach Wide Composite	8.00	ft2	Fine			11	30	1156494	Nectoporus	2	2	adult	True	False	False	False	False	False	True	False	False	False	False				Genus	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Coleoptera	Adephaga			Dytiscidae	Hydroporinae		Hydroporini		Deronectina	Nectoporus				
18800	13256	3381					Woods Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-005996	9/26/2023	9/20/2024	47.916718	-121.893292	Rhithron Associates, Inc.	PSS05520-005996-DCE-2023-0926-12:34		8	Reach Wide Composite	8.00	ft2	Fine			11	30	114166	Cleptelmis addenda	1	1	adult	True	False	False	False	False	False	False	True	False	False	True		4		Species	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Coleoptera	Polyphaga	Elateriformia	Byrrhoidea	Elmidae						Cleptelmis			addenda	
18800	13256	3381					Woods Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-005996	9/26/2023	9/20/2024	47.916718	-121.893292	Rhithron Associates, Inc.	PSS05520-005996-DCE-2023-0926-12:34		8	Reach Wide Composite	8.00	ft2	Fine			11	30	114166	Cleptelmis addenda	4	3	larva	False	False	False	False	False	False	False	True	False	False	True		4		Species	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Coleoptera	Polyphaga	Elateriformia	Byrrhoidea	Elmidae						Cleptelmis			addenda	
18800	13256	3381					Woods Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-005996	9/26/2023	9/20/2024	47.916718	-121.893292	Rhithron Associates, Inc.	PSS05520-005996-DCE-2023-0926-12:34		8	Reach Wide Composite	8.00	ft2	Fine			11	30	114169	Heterlimnius corpulentus	1	1	adult	True	False	False	False	False	False	False	True	False	False	True	5	4	3	Species	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Coleoptera	Polyphaga	Elateriformia	Byrrhoidea	Elmidae						Heterlimnius			corpulentus	
18800	13256	3381					Woods Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-005996	9/26/2023	9/20/2024	47.916718	-121.893292	Rhithron Associates, Inc.	PSS05520-005996-DCE-2023-0926-12:34		8	Reach Wide Composite	8.00	ft2	Fine			11	30	114169	Heterlimnius corpulentus	109	85	larva	False	False	False	False	False	False	False	True	False	False	True	5	4	3	Species	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Coleoptera	Polyphaga	Elateriformia	Byrrhoidea	Elmidae						Heterlimnius			corpulentus	
18800	13256	3381					Woods Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-005996	9/26/2023	9/20/2024	47.916718	-121.893292	Rhithron Associates, Inc.	PSS05520-005996-DCE-2023-0926-12:34		8	Reach Wide Composite	8.00	ft2	Fine			11	30	114144	Narpus concolor	2	2	larva	True	False	False	False	False	False	False	True	False	False	True	5	4	1	Species	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Coleoptera	Polyphaga	Elateriformia	Byrrhoidea	Elmidae						Narpus			concolor	
18800	13256	3381					Woods Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-005996	9/26/2023	9/20/2024	47.916718	-121.893292	Rhithron Associates, Inc.	PSS05520-005996-DCE-2023-0926-12:34		8	Reach Wide Composite	8.00	ft2	Fine			11	30	114177	Optioservus	5	5	adult	True	False	False	False	False	False	False	True	False	False	True		4	5	Genus	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Coleoptera	Polyphaga	Elateriformia	Byrrhoidea	Elmidae						Optioservus				
18800	13256	3381					Woods Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-005996	9/26/2023	9/20/2024	47.916718	-121.893292	Rhithron Associates, Inc.	PSS05520-005996-DCE-2023-0926-12:34		8	Reach Wide Composite	8.00	ft2	Fine			11	30	114177	Optioservus	11	8	larva	False	False	False	False	False	False	False	True	False	False	True		4	5	Genus	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Coleoptera	Polyphaga	Elateriformia	Byrrhoidea	Elmidae						Optioservus				
18800	13256	3381					Woods Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-005996	9/26/2023	9/20/2024	47.916718	-121.893292	Rhithron Associates, Inc.	PSS05520-005996-DCE-2023-0926-12:34		8	Reach Wide Composite	8.00	ft2	Fine			11	30	114205	Zaitzevia	4	4	adult	True	False	False	False	False	False	False	True	False	False	True		4		Genus	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Coleoptera	Polyphaga	Elateriformia	Byrrhoidea	Elmidae						Zaitzevia				
18800	13256	3381					Woods Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-005996	9/26/2023	9/20/2024	47.916718	-121.893292	Rhithron Associates, Inc.	PSS05520-005996-DCE-2023-0926-12:34		8	Reach Wide Composite	8.00	ft2	Fine			11	30	114205	Zaitzevia	26	19	larva	False	False	False	False	False	False	False	True	False	False	True		4		Genus	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Coleoptera	Polyphaga	Elateriformia	Byrrhoidea	Elmidae						Zaitzevia				
18800	13256	3381					Woods Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-005996	9/26/2023	9/20/2024	47.916718	-121.893292	Rhithron Associates, Inc.	PSS05520-005996-DCE-2023-0926-12:34		8	Reach Wide Composite	8.00	ft2	Fine			11	30	112757	Hydraena	2	2	adult	True	False	False	False	False	False	False	False	False	False	True				Genus	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Coleoptera	Polyphaga	Staphyliniformia	Staphylinoidea	Hydraenidae						Hydraena				
18800	13256	3381					Woods Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-005996	9/26/2023	9/20/2024	47.916718	-121.893292	Rhithron Associates, Inc.	PSS05520-005996-DCE-2023-0926-12:34		8	Reach Wide Composite	8.00	ft2	Fine			11	30	112768	Limnebius	3	3	adult	True	False	False	False	False	False	False	False	False	False	False				Genus	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Coleoptera	Polyphaga	Staphyliniformia	Staphylinoidea	Hydraenidae						Limnebius				
18800	13256	3381					Woods Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-005996	9/26/2023	9/20/2024	47.916718	-121.893292	Rhithron Associates, Inc.	PSS05520-005996-DCE-2023-0926-12:34		8	Reach Wide Composite	8.00	ft2	Fine			11	30	136305	Chelifera	9	9	larva	True	False	False	False	False	False	True	False	False	False	True		6	4	Genus	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Brachycera	Muscomorpha		Empididae	Hemerodromiinae		Hemerodromiini			Chelifera				
18800	13256	3381					Woods Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-005996	9/26/2023	9/20/2024	47.916718	-121.893292	Rhithron Associates, Inc.	PSS05520-005996-DCE-2023-0926-12:34		8	Reach Wide Composite	8.00	ft2	Fine			11	30	127338	Ceratopogoninae	3	3	larva	True	False	False	False	False	False	True	False	False	False	False		6	4	Subfamily	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Ceratopogonidae	Ceratopogoninae									
18800	13256	3381					Woods Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-005996	9/26/2023	9/20/2024	47.916718	-121.893292	Rhithron Associates, Inc.	PSS05520-005996-DCE-2023-0926-12:34		8	Reach Wide Composite	8.00	ft2	Fine			11	30	129657	Polypedilum	1	1	larva	True	False	False	False	False	False	False	False	False	False	True		6	4	Genus	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chironomidae	Chironominae		Chironomini			Polypedilum				
18800	13256	3381					Woods Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-005996	9/26/2023	9/20/2024	47.916718	-121.893292	Rhithron Associates, Inc.	PSS05520-005996-DCE-2023-0926-12:34		8	Reach Wide Composite	8.00	ft2	Fine			11	30	129873	Cladotanytarsus	16	16	larva	True	False	False	False	False	False	False	False	False	False	False		7	3	Genus	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chironomidae	Chironominae		Tanytarsini			Cladotanytarsus				
18800	13256	3381					Woods Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-005996	9/26/2023	9/20/2024	47.916718	-121.893292	Rhithron Associates, Inc.	PSS05520-005996-DCE-2023-0926-12:34		8	Reach Wide Composite	8.00	ft2	Fine			11	30	129890	Micropsectra	1	1	larva	True	False	False	False	False	False	False	False	False	False	False		7	1	Genus	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chironomidae	Chironominae		Tanytarsini			Micropsectra				
18800	13256	3381					Woods Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-005996	9/26/2023	9/20/2024	47.916718	-121.893292	Rhithron Associates, Inc.	PSS05520-005996-DCE-2023-0926-12:34		8	Reach Wide Composite	8.00	ft2	Fine			11	30	128070	Natarsia	2	2	larva	True	False	False	False	False	False	True	False	False	False	False		7		Genus	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chironomidae	Tanypodinae		Natarsiini			Natarsia				
18800	13256	3381					Woods Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-005996	9/26/2023	9/20/2024	47.916718	-121.893292	Rhithron Associates, Inc.	PSS05520-005996-DCE-2023-0926-12:34		8	Reach Wide Composite	8.00	ft2	Fine			11	30	126774	Simulium	1	1	larva	True	False	False	False	False	False	False	False	True	False	True		6	6	Genus	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Simuliidae	Simuliinae		Simuliini			Simulium				
18800	13256	3381					Woods Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-005996	9/26/2023	9/20/2024	47.916718	-121.893292	Rhithron Associates, Inc.	PSS05520-005996-DCE-2023-0926-12:34		8	Reach Wide Composite	8.00	ft2	Fine			11	30	-242	Pericomaini	1	1	larva	True	False	False	False	False	False	False	False	False	False	False		10		Tribe	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Psychodomorpha		Psychodidae	Psychodinae		Pericomaini							
18800	13256	3381					Woods Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-005996	9/26/2023	9/20/2024	47.916718	-121.893292	Rhithron Associates, Inc.	PSS05520-005996-DCE-2023-0926-12:34		8	Reach Wide Composite	8.00	ft2	Fine			11	30	119037	Tipula	2	2	larva	True	False	False	False	False	False	False	True	True	False	False		7	3	Genus	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Tipulomorpha		Tipulidae	Tipulinae					Tipula				
18800	13256	3381					Woods Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-005996	9/26/2023	9/20/2024	47.916718	-121.893292	Rhithron Associates, Inc.	PSS05520-005996-DCE-2023-0926-12:34		8	Reach Wide Composite	8.00	ft2	Fine			11	30	102643	Capniidae	11	11	larva	True	False	True	False	False	False	False	False	False	True	False				Family	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Plecoptera	Euholognatha			Capniidae										
18800	13256	3381					Woods Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-005996	9/26/2023	9/20/2024	47.916718	-121.893292	Rhithron Associates, Inc.	PSS05520-005996-DCE-2023-0926-12:34		8	Reach Wide Composite	8.00	ft2	Fine			11	30	102594	Zapada cinctipes	6	6	larva	True	False	False	False	False	False	False	False	False	False	False		2	3	Species	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Plecoptera	Euholognatha			Nemouridae	Nemourinae					Zapada			cinctipes	
18800	13256	3381					Woods Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-005996	9/26/2023	9/20/2024	47.916718	-121.893292	Rhithron Associates, Inc.	PSS05520-005996-DCE-2023-0926-12:34		8	Reach Wide Composite	8.00	ft2	Fine			11	30	102995	Isoperla	6	6	larva	True	False	False	False	False	False	True	False	False	False	True		2		Genus	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Plecoptera	Systellognatha			Perlodidae	Isoperlinae					Isoperla				
18800	13256	3381					Woods Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-005996	9/26/2023	9/20/2024	47.916718	-121.893292	Rhithron Associates, Inc.	PSS05520-005996-DCE-2023-0926-12:34		8	Reach Wide Composite	8.00	ft2	Fine			11	30	102485	Pteronarcella	1	1	larva	True	False	False	False	False	False	False	True	False	False	False				Genus	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Plecoptera	Systellognatha			Pteronarcyidae	Pteronarcyinae		Pteronarcellini			Pteronarcella				
18800	13256	3381					Woods Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-005996	9/26/2023	9/20/2024	47.916718	-121.893292	Rhithron Associates, Inc.	PSS05520-005996-DCE-2023-0926-12:34		8	Reach Wide Composite	8.00	ft2	Fine			11	30	115641	Hydroptila	210	210	larva	True	False	False	False	False	False	False	False	True	False	True			4	Genus	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Trichoptera			Hydroptiloidea	Hydroptilidae	Hydroptilinae		Hydroptilini			Hydroptila				
18800	13256	3381					Woods Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-005996	9/26/2023	9/20/2024	47.916718	-121.893292	Rhithron Associates, Inc.	PSS05520-005996-DCE-2023-0926-12:34		8	Reach Wide Composite	8.00	ft2	Fine			11	30	116958	Micrasema	11	11	larva	True	False	False	False	False	False	False	False	False	False	True		1		Genus	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Trichoptera			Limnephiloidea	Brachycentridae						Micrasema				
18800	13256	3381					Woods Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-005996	9/26/2023	9/20/2024	47.916718	-121.893292	Rhithron Associates, Inc.	PSS05520-005996-DCE-2023-0926-12:34		8	Reach Wide Composite	8.00	ft2	Fine			11	30	116794	Lepidostoma	2	2	larva	True	False	False	False	False	False	False	False	False	False	False		1	1	Genus	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Trichoptera			Limnephiloidea	Lepidostomatidae	Lepidostomatinae					Lepidostoma				
18800	13256	3381					Woods Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-005996	9/26/2023	9/20/2024	47.916718	-121.893292	Rhithron Associates, Inc.	PSS05520-005996-DCE-2023-0926-12:34		8	Reach Wide Composite	8.00	ft2	Fine			11	30	115998	Hydatophylax hesperus	2	2	larva	True	False	False	False	False	False	False	False	False	False	False		1		Species	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Trichoptera			Limnephiloidea	Limnephilidae	Limnephilinae		Stenophylacini			Hydatophylax			hesperus	
18800	13256	3381					Woods Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-005996	9/26/2023	9/20/2024	47.916718	-121.893292	Rhithron Associates, Inc.	PSS05520-005996-DCE-2023-0926-12:34		8	Reach Wide Composite	8.00	ft2	Fine			11	30	101095	Leptophlebiidae	3	3	larva	True	True	False	False	False	False	False	False	False	False	False				Family	Arthropoda	Hexapoda		Insecta	Pterygota	Palaeoptera		Ephemeroptera	Furcatergalia	Lanceolata		Leptophlebiidae										
18800	13256	3381					Woods Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-005996	9/26/2023	9/20/2024	47.916718	-121.893292	Rhithron Associates, Inc.	PSS05520-005996-DCE-2023-0926-12:34		8	Reach Wide Composite	8.00	ft2	Fine			11	30	101345	Attenella delantala	1	1	larva	True	False	False	False	False	False	False	False	False	True	True	10	3		Species	Arthropoda	Hexapoda		Insecta	Pterygota	Palaeoptera		Ephemeroptera	Furcatergalia	Pannota	Ephemerelloidea	Ephemerellidae						Attenella			delantala	
18800	13256	3381					Woods Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-005996	9/26/2023	9/20/2024	47.916718	-121.893292	Rhithron Associates, Inc.	PSS05520-005996-DCE-2023-0926-12:34		8	Reach Wide Composite	8.00	ft2	Fine			11	30	-199	Ephemerella Excrucians Group	14	14	larva	True	False	True	False	False	False	False	False	False	False	True		1		Species Group	Arthropoda	Hexapoda		Insecta	Pterygota	Palaeoptera		Ephemeroptera	Furcatergalia	Pannota	Ephemerelloidea	Ephemerellidae						Ephemerella	Ephemerella Excrucians Group			
18800	13256	3381					Woods Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-005996	9/26/2023	9/20/2024	47.916718	-121.893292	Rhithron Associates, Inc.	PSS05520-005996-DCE-2023-0926-12:34		8	Reach Wide Composite	8.00	ft2	Fine			11	30	-179	Anafroptilum	2	2	larva	True	False	False	False	False	False	False	False	False	False	True				Genus	Arthropoda	Hexapoda		Insecta	Pterygota	Palaeoptera		Ephemeroptera	Pisciforma			Baetidae						Anafroptilum				
18800	13256	3381					Woods Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-005996	9/26/2023	9/20/2024	47.916718	-121.893292	Rhithron Associates, Inc.	PSS05520-005996-DCE-2023-0926-12:34		8	Reach Wide Composite	8.00	ft2	Fine			11	30	100572	Rhithrogena	1	1	larva	True	False	False	False	False	False	False	False	False	True	True	15	0	2	Genus	Arthropoda	Hexapoda		Insecta	Pterygota	Palaeoptera		Ephemeroptera	Setisura			Heptageniidae						Rhithrogena				
